gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
620994842																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					123							Unknown	No Data								Skin - 1																			1876-01-01				1876													McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Buteo jamaicensis							Buteo jamaicensis	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				jamaicensis										
620994841																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					122							Male	immature								Skin - 1								Locality Suspect											1877-11-17				1877	11	17											Illinois, United States of America	North America				United States of America		Illinois			warsaw													40.3591700000	-91.4344400000						40.3591700° N	91.4344400° W																																															Buteo jamaicensis							Buteo jamaicensis	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				jamaicensis										
620994840																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					121							Male	No Data								Skin - 1																			1877-04-02				1877	4	2											Cook, Illinois, United States of America	North America				United States of America		Illinois	Cook		Chicago													41.8500000000	-87.6500000000						41.8500000° N	87.6500000° W																																															Buteo lineatus							Buteo lineatus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				lineatus										
620994839																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					120							Unknown	No Data								Skin - 1								locality unknown																																																																																																										Buteo lineatus							Buteo lineatus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				lineatus										
620994838																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					118							Unknown	No Data								Skin - 1								locality unknown																																																																																																										Accipiter cooperii							Accipiter cooperii	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Accipiter				cooperii										
620994837																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					117							Male	immature								Skin - 1								Locality Suspect											1877-10-21				1877	10	21											Illinois, United States of America	North America				United States of America		Illinois			warsaw													40.3591700000	-91.4344400000						40.3591700° N	91.4344400° W																																															Buteo lineatus							Buteo lineatus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				lineatus										
620994836																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					115							Male	adult								Skin - 1																																				McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Buteo jamaicensis							Buteo jamaicensis	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				jamaicensis										
620994835																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					114							Male	adult								Skin - 1																																				Kendall, Illinois, United States of America	North America				United States of America		Illinois	Kendall		Yorkville Game Farm													41.6411100000	-88.4472200000						41.6411100° N	88.4472200° W																																															Buteo lagopus							Buteo lagopus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				lagopus										
620994834																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					112							Unknown	adult								Skin - 1								locality unknown																																																																																																										Buteo regalis							Buteo regalis	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				regalis										
620994833																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					111							Male	adult								Skin - 1																			1877-02-13				1877	2	13											Illinois, United States of America	North America				United States of America		Illinois			warsaw													40.3591700000	-91.4344400000						40.3591700° N	91.4344400° W																																															Buteo regalis							Buteo regalis	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				regalis										
620994832																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					109							Male	adult								Skin - 1																			1877-04-01				1877	4												Cook, Illinois, United States of America	North America				United States of America		Illinois	Cook		Chicago													41.8500000000	-87.6500000000						41.8500000° N	87.6500000° W																																															Buteo lineatus							Buteo lineatus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Buteo				lineatus										
620994831																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					108							Female	adult								Skin - 1																																																																																																																		Accipiter cooperii							Accipiter cooperii	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Accipiter				cooperii										
620994830																																							2010-11-19 00:00:00.0																				ISU	Birds			PreservedSpecimen					107							Male	adult								Skin - 1								Botswana, Nyei Pan (Bushman Pits), 25 mi. NE											1967-05-24				1967	5	24											Botswana	Africa				Botswana					Republic of Botswana													-22.0000000000	24.0000000000						22.0000000° S	24.0000000° E																																															Elanus caeruleus							Elanus caeruleus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Elanus				caeruleus										
620994829																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					104							Male	adult								Skin - 1																			1877-09-07				1877	9	7											Texas, United States of America	North America				United States of America		Texas			Gainesville													33.6258300000	-97.1330600000						33.6258300° N	97.1330600° W																																																																											
620994828																																							2010-04-07 00:00:00.0																				ISU	Birds			PreservedSpecimen					103							Male	adult								Skin - 1																			1877-10-10				1877	10	10											Texas, United States of America	North America				United States of America		Texas			Cook Co.													33.6119400000	-97.1275000000						33.6119400° N	97.1275000° W																																															Elanoides forficatus							Elanoides forficatus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Elanoides				forficatus										
620994827																																							2010-11-19 00:00:00.0																				ISU	Birds			PreservedSpecimen					102							Female	adult								Skin - 1								Botswana, Khumaga, 1 mi. N											1966-12-04				1966	12	4											Botswana	Africa				Botswana					Republic of Botswana													-22.0000000000	24.0000000000						22.0000000° S	24.0000000° E																																															Falco chiquera							Falco chiquera	Animalia	Chordata	Aves	Falconiformes	Falconidae		Falco				chiquera										
620994826																																							2010-11-19 00:00:00.0																				ISU	Birds			PreservedSpecimen					101							Male	adult								Skin - 1								Botswana, Khumaga, 1mi. N											1967-06-11				1967	6	11											Botswana	Africa				Botswana					Republic of Botswana													-22.0000000000	24.0000000000						22.0000000° S	24.0000000° E																																															Accipiter minullus							Accipiter minullus	Animalia	Chordata	Aves	Falconiformes	Accipitridae		Accipiter				minullus										
