gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
620997275																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3216							MALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1							B-1282											2010-10-30T00:00:00				2010	10	30											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Bloomington									40.48417	-88.99361																																																		Regulus satrapa Lichtenstein, 1823							Regulus satrapa	Animalia	Chordata	Aves	Passeriformes	Regulidae		Regulus	Regulus			satrapa			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2484591	2484591	1	44	212	729	5279	2484589		2484591	Regulus satrapa	Regulus satrapa Lichtenstein, 1823	Regulus satrapa		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997274																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3215							FEMALE	Immature							PRESENT	Stomach Contents - 1; Frozen Tissue - 1; Skin - 1							ISU Campus B-1268											2010-09-25T00:00:00				2010	9	25											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Regulus calendula (Linnaeus, 1766)							Regulus calendula	Animalia	Chordata	Aves	Passeriformes	Regulidae		Regulus	Regulus			calendula			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2484597	2484597	1	44	212	729	5279	2484589		2484597	Regulus calendula	Regulus calendula (Linnaeus, 1766)	Regulus calendula		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997273																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3214							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1							ISU Campus B-1264											2010-09-29T00:00:00				2010	9	29											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Parkesia noveboracensis (J.F.Gmelin, 1789)							Parkesia noveborancensis	Animalia	Chordata	Aves	Passeriformes	Parulidae		Parkesia	Parkesia			noveboracensis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;AMBIGUOUS_INSTITUTION		true	false	6093856	6093856	1	44	212	729	5263	6093857		6093856	Parkesia noveboracensis	Parkesia noveboracensis (J.F.Gmelin, 1789)	Parkesia noveborancensis		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997272																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3213							MALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1; Stomach Contents - 1							B-1288											2010-09-11T00:00:00				2010	9	11											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		heyworth									40.31333	-88.97361																																																		Setophaga caerulescens (J.F.Gmelin, 1789)							Setophaga caerulescens	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Setophaga			caerulescens			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	7341828	7341828	1	44	212	729	5263	2489984		7341828	Setophaga caerulescens	Setophaga caerulescens (J.F.Gmelin, 1789)	Setophaga caerulescens		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997271																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3212							FEMALE	Immature							PRESENT	Skel - 1; Stomach Contents - 1; Frozen Tissue - 1							ISU Campus B-1227											2005-09-20T00:00:00				2005	9	20											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Setophaga pensylvanica (Linnaeus, 1766)							Setophaga pensylvanica	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Setophaga			pensylvanica			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6092942	6092942	1	44	212	729	5263	2489984		6092942	Setophaga pensylvanica	Setophaga pensylvanica (Linnaeus, 1766)	Setophaga pensylvanica		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997270																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3211							FEMALE	Immature							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							ISU Campus B-1278											2010-09-12T00:00:00				2010	9	12											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Setophaga pensylvanica (Linnaeus, 1766)							Setophaga pensylvanica	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Setophaga			pensylvanica			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6092942	6092942	1	44	212	729	5263	2489984		6092942	Setophaga pensylvanica	Setophaga pensylvanica (Linnaeus, 1766)	Setophaga pensylvanica		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997269																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3210							MALE	Adult							PRESENT	Skin - 1; Skin - 1; Frozen Tissue - 1							B-1321											2006-05-16T00:00:00				2006	5	16											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Bloomington									40.48417	-88.99361																																																		Geothlypis trichas (Linnaeus, 1766)							Geothlypis trichas	Animalia	Chordata	Aves	Passeriformes	Parulidae		Geothlypis	Geothlypis			trichas			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2489670	2489670	1	44	212	729	5263	2489637		2489670	Geothlypis trichas	Geothlypis trichas (Linnaeus, 1766)	Geothlypis trichas		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997268																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3209							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1; Stomach Contents - 1							ISU Campus B-1273											2010-08-27T00:00:00				2010	8	27											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.970Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.970Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997267																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3208							MALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1							ISU Campus B-1286											2010-05-14T00:00:00				2010	5	14											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.971Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.971Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997266																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3207							FEMALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1; Stomach Contents - 1							ISU Campus B-1290											2010-09-23T00:00:00				2010	9	23											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997265																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3206							MALE	Immature							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							ISU Campus B-1277											2010-09-21T00:00:00				2010	9	21											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997264																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3205							MALE	Immature							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							ISU Campus B-1320											2004-09-09T00:00:00				2004	9	9											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997263																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3204								Immature							PRESENT	Frozen Tissue - 1; Skin - 1							ISU Campus B-1322											2003-08-22T00:00:00				2003	8	22											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997262																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3203							FEMALE	Immature							PRESENT	Stomach Contents - 1; Frozen Tissue - 1; Skin - 1							ISU Campus B-1257											2010-09-03T00:00:00				2010	9	3											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Oreothlypis peregrina (A.Wilson, 1811)							Oreothlypis peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Leiothlypis	Oreothlypis			peregrina			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	6093759	7415507	1	44	212	729	5263	7467942		7415507	Leiothlypis peregrina	Leiothlypis peregrina (A.Wilson, 1811)	Oreothlypis peregrina		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997261																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3202							MALE	Adult							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							ISU Campus B-1261											2010-09-14T00:00:00				2010	9	14											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Vermivora pinus (Linnaeus, 1766)							Vermivora pinus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Vermivora			pinus			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5230823	7341816	1	44	212	729	5263	2489984		7341816	Setophaga pinus	Setophaga pinus (Linnaeus, 1766)	Vermivora pinus		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NE	
620997260																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3201							MALE	Immature							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							ISU Campus B-1262											2010-09-12T00:00:00				2010	9	12											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Cardellina pusilla (A.Wilson, 1811)							Cardellina pusilla	Animalia	Chordata	Aves	Passeriformes	Parulidae		Cardellina	Cardellina			pusilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.967Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	7341606	7341606	1	44	212	729	5263	2489633		7341606	Cardellina pusilla	Cardellina pusilla (A.Wilson, 1811)	Cardellina pusilla		EML	2023-01-25T12:53:48.967Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997259																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3200							MALE	Adult							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							B-1314											2005-05-26T00:00:00				2005	5	26											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Hudson									40.60583	-88.98722																																																		Picoides pubescens (Linnaeus, 1766)							Picoides pubescens	Animalia	Chordata	Aves	Piciformes	Picidae		Dryobates	Picoides			pubescens			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.968Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2477781	9149595	1	44	212	724	9333	8399994		9149595	Dryobates pubescens	Dryobates pubescens (Linnaeus, 1766)	Picoides pubescens		EML	2023-01-25T12:53:48.968Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997258																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3199							MALE	Immature							PRESENT	Frozen Tissue - 1; Skin - 1							ISU Campus B-1275											2010-10-18T00:00:00				2010	10	18											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Picoides pubescens (Linnaeus, 1766)							Picoides pubescens	Animalia	Chordata	Aves	Piciformes	Picidae		Dryobates	Picoides			pubescens			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.816Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2477781	9149595	1	44	212	724	9333	8399994		9149595	Dryobates pubescens	Dryobates pubescens (Linnaeus, 1766)	Picoides pubescens		EML	2023-01-25T12:53:48.816Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997257																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3198							FEMALE	Immature							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							ISU Campus B-1267											2010-09-27T00:00:00				2010	9	27											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Sphyrapicus varius (Linnaeus, 1766)							Sphyrapicus varius	Animalia	Chordata	Aves	Piciformes	Picidae		Sphyrapicus	Sphyrapicus			varius			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.817Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2478605	2478605	1	44	212	724	9333	2478596		2478605	Sphyrapicus varius	Sphyrapicus varius (Linnaeus, 1766)	Sphyrapicus varius		EML	2023-01-25T12:53:48.817Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997256																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3197								Immature							PRESENT	Frozen Tissue - 1; Skin - 1							B-1293											2010-09-26T00:00:00				2010	9	26											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Bloomington									40.48417	-88.99361																																																		Sphyrapicus varius (Linnaeus, 1766)							Sphyrapicus varius	Animalia	Chordata	Aves	Piciformes	Picidae		Sphyrapicus	Sphyrapicus			varius			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.816Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2478605	2478605	1	44	212	724	9333	2478596		2478605	Sphyrapicus varius	Sphyrapicus varius (Linnaeus, 1766)	Sphyrapicus varius		EML	2023-01-25T12:53:48.816Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997255																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3196							FEMALE	Immature							PRESENT	Frozen Tissue - 1; Skin - 1							ISU Campus B-1271											2010-10-09T00:00:00				2010	10	9											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Zonotrichia albicollis (J.F.Gmelin, 1789)							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia	Zonotrichia			albicollis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.816Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231140	5231140	1	44	212	729	9608	6173226		5231140	Zonotrichia albicollis	Zonotrichia albicollis (J.F.Gmelin, 1789)	Zonotrichia albicollis		EML	2023-01-25T12:53:48.816Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997254																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3195							MALE	Immature							PRESENT	Frozen Tissue - 1; Skin - 1							ISU Campus B-1270											2010-10-03T00:00:00				2010	10	3											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Zonotrichia albicollis (J.F.Gmelin, 1789)							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia	Zonotrichia			albicollis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.816Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231140	5231140	1	44	212	729	9608	6173226		5231140	Zonotrichia albicollis	Zonotrichia albicollis (J.F.Gmelin, 1789)	Zonotrichia albicollis		EML	2023-01-25T12:53:48.816Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997253																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3194							FEMALE	Adult							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							B-1312											2005-05-24T00:00:00				2005	5	24											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Hudson									40.60583	-88.98722																																																		Pheucticus ludovicianus (Linnaeus, 1766)							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus	Pheucticus			ludovicianus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:48.816Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490494	2490494	1	44	212	729	9285	2490486		2490494	Pheucticus ludovicianus	Pheucticus ludovicianus (Linnaeus, 1766)	Pheucticus ludovicianus		EML	2023-01-25T12:53:48.816Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
